geometry,city,EV_stations,parking,edges,parking_space,civic,restaurant,park,school,node,Community_centre,place_of_worship,university,cinema,library,commercial,retail,townhall,government,residential,population,predicted_EV_stations
"POLYGON ((7.116615404476423 49.24406941308778, 7.116784580636774 49.239622184009335, 7.110045688703184 49.2395120953623, 7.109875908040473 49.243959307274075, 7.116615404476423 49.24406941308778))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.116784580636774 49.239622184009335, 7.116953715102805 49.235174951058134, 7.11021542752283 49.23506487957472, 7.110045688703184 49.2395120953623, 7.116784580636774 49.239622184009335))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.116953715102805 49.235174951058134, 7.117122807887762 49.230727714234284, 7.1103851245127 49.2306176599114, 7.11021542752283 49.23506487957472, 7.116953715102805 49.235174951058134))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.117122807887762 49.230727714234284, 7.117291859004883 49.22628047353779, 7.110554779686082 49.2261704363724, 7.1103851245127 49.2306176599114, 7.117122807887762 49.230727714234284))",Saarbrucken,0,2,10,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.117291859004883 49.22628047353779, 7.1174608684674014 49.221833228968755, 7.110724393056259 49.22172320895779, 7.110554779686082 49.2261704363724, 7.117291859004883 49.22628047353779))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.1174608684674014 49.221833228968755, 7.117629836288546 49.21738598052721, 7.110893964636501 49.21727597766761, 7.110724393056259 49.22172320895779, 7.1174608684674014 49.221833228968755))",Saarbrucken,0,9,87,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.117629836288546 49.21738598052721, 7.117798762481535 49.21293872821324, 7.111063494440081 49.212828742501934, 7.110893964636501 49.21727597766761, 7.117629836288546 49.21738598052721))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.117798762481535 49.21293872821324, 7.11796764705959 49.208491472026886, 7.111232982480257 49.208381503460835, 7.111063494440081 49.212828742501934, 7.117798762481535 49.21293872821324))",Saarbrucken,0,4,54,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.11796764705959 49.208491472026886, 7.118136490035916 49.204044211968224, 7.11140242877029 49.203934260544365, 7.111232982480257 49.208381503460835, 7.11796764705959 49.208491472026886))",Saarbrucken,0,0,38,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.118136490035916 49.204044211968224, 7.118305291423719 49.19959694803731, 7.111571833323431 49.19948701375259, 7.11140242877029 49.203934260544365, 7.118136490035916 49.204044211968224))",Saarbrucken,0,0,22,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.118305291423719 49.19959694803731, 7.118306864695441 49.199555493238734, 7.1172420999999995 49.19832550000001, 7.1170482 49.1962847, 7.117028252440773 49.195126109995144, 7.1117411961529235 49.19503976308556, 7.111571833323431 49.19948701375259, 7.118305291423719 49.19959694803731))",Saarbrucken,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.117028252440773 49.195126109995144, 7.117026199999999 49.1950069, 7.1177771 49.19365999999999, 7.1182381 49.192896299999994, 7.1181723 49.1928312, 7.117929900000001 49.1929021, 7.117613500000001 49.1928408, 7.1173 49.1928788, 7.1170633 49.19278299999999, 7.116812100000001 49.19272449999998, 7.1167218 49.19280200000001, 7.1164523 49.1927003, 7.1162659 49.1926508, 7.1160194 49.192642199999995, 7.115810000000001 49.192711700000004, 7.1157214 49.192596400000006, 7.1156392 49.192547, 7.115479400000001 49.19249079999999, 7.115368900000001 49.19244949999999, 7.1152752 49.19244949999999, 7.1147989 49.19225839999999, 7.114526400000001 49.192264699999996, 7.1141103 49.1918981, 7.114175200000001 49.19172989999999, 7.114062500000001 49.191684499999994, 7.113746600000001 49.1917468, 7.1134465 49.191560599999995, 7.113238300000001 49.19149939999999, 7.1133686 49.1913574, 7.113055233901987 49.19061122308637, 7.111910517272009 49.190592508543354, 7.1117411961529235 49.19503976308556, 7.117028252440773 49.195126109995144))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.881856379671456,0
"POLYGON ((7.113055233901987 49.19061122308637, 7.1130383 49.1905709, 7.1129880000000005 49.19031369999999, 7.112158900000001 49.190091, 7.111931936474451 49.1900298503906, 7.111910517272009 49.190592508543354, 7.113055233901987 49.19061122308637))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.116355136838307 49.25090906774221, 7.1163591 49.250907, 7.1165076 49.250789399999995, 7.1166196 49.25066339999999, 7.1166885 49.25056349999999, 7.116736000000001 49.2504195, 7.117087099999999 49.249126100000005, 7.117156100000001 49.24894969999999, 7.117222000000001 49.24883249999999, 7.117358800000001 49.2486767, 7.117563121457326 49.24853484927959, 7.116446186608501 49.24851663829342, 7.116355136838307 49.25090906774221))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.117563121457326 49.24853484927959, 7.1175763000000005 49.248525699999995, 7.1177876 49.2484364, 7.1180073 49.24837849999999, 7.118157500000001 49.2483549, 7.1184267 49.2483346, 7.119529900000001 49.2482647, 7.1201485 49.24817320000001, 7.1206421 49.24807489999999, 7.1207863 49.2480263, 7.120944800000001 49.2479375, 7.121154200000001 49.247725499999994, 7.1215498 49.247325, 7.121781999999999 49.247047, 7.1218676 49.24687429999999, 7.122006 49.2459482, 7.1220235 49.2459087, 7.122405700000001 49.24652889999999, 7.122072999999999 49.2473362, 7.1231789 49.24716919999999, 7.123244191105117 49.24710034934257, 7.123354941970223 49.244179125921896, 7.116615404476423 49.24406941308778, 7.116446186608501 49.24851663829342, 7.117563121457326 49.24853484927959))",Saarbrucken,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,1
"POLYGON ((7.123354941970223 49.244179125921896, 7.123523513615169 49.23973187973799, 7.116784580636774 49.239622184009335, 7.116615404476423 49.24406941308778, 7.123354941970223 49.244179125921896))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.123523513615169 49.23973187973799, 7.123692043714548 49.235284629684365, 7.116953715102805 49.235174951058134, 7.116784580636774 49.239622184009335, 7.123523513615169 49.23973187973799))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.123692043714548 49.235284629684365, 7.123860532281557 49.230837375761126, 7.117122807887762 49.230727714234284, 7.116953715102805 49.235174951058134, 7.123692043714548 49.235284629684365))",Saarbrucken,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.123860532281557 49.230837375761126, 7.124028979329389 49.226390117968315, 7.117291859004883 49.22628047353779, 7.117122807887762 49.230727714234284, 7.123860532281557 49.230837375761126))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.124028979329389 49.226390117968315, 7.12407098743243 49.22528086890834, 7.123399300000001 49.224139799999996, 7.122855300000001 49.22354070000001, 7.1225633 49.2230787, 7.122342300000001 49.22245279999999, 7.122392300000001 49.222262799999996, 7.122752272402392 49.221919372270705, 7.1174608684674014 49.221833228968755, 7.117291859004883 49.22628047353779, 7.124028979329389 49.226390117968315))",Saarbrucken,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,3.819602102301947,0
"POLYGON ((7.122752272402392 49.221919372270705, 7.123132200000001 49.2215569, 7.123529200000002 49.2212519, 7.1237181000000005 49.221061, 7.123924100000001 49.22079399999999, 7.1239081 49.22061399999999, 7.1239591 49.220489, 7.1239771 49.220199099999995, 7.1238741 49.2200191, 7.123977100000001 49.21979409999999, 7.1238051 49.2195461, 7.1238581000000005 49.2193902, 7.1239951 49.219245199999996, 7.124099099999999 49.2190652, 7.124311378294525 49.21893188820937, 7.124365748920258 49.21749559077424, 7.117629836288546 49.21738598052721, 7.1174608684674014 49.221833228968755, 7.122752272402392 49.221919372270705))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.124365748920258 49.21749559077424, 7.1245340714896495 49.21304832137309, 7.117798762481535 49.21293872821324, 7.117629836288546 49.21738598052721, 7.124365748920258 49.21749559077424))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.1245340714896495 49.21304832137309, 7.124702352592576 49.208601048102615, 7.11796764705959 49.208491472026886, 7.117798762481535 49.21293872821324, 7.1245340714896495 49.21304832137309))",Saarbrucken,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.124702352592576 49.208601048102615, 7.124842104140614 49.20490690788967, 7.124834000000001 49.204901799999995, 7.1234163706615865 49.204130145103306, 7.118136490035916 49.204044211968224, 7.11796764705959 49.208491472026886, 7.124702352592576 49.208601048102615))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.1234163706615865 49.204130145103306, 7.120818600000001 49.202715999999995, 7.120180700000001 49.2021891, 7.1193368 49.2014072, 7.119024900000001 49.201266199999985, 7.118351800000001 49.199607400000005, 7.118343287872452 49.19959756727386, 7.118305291423719 49.19959694803731, 7.118136490035916 49.204044211968224, 7.1234163706615865 49.204130145103306))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.118343287872452 49.19959756727386, 7.118306864695441 49.199555493238734, 7.118305291423719 49.19959694803731, 7.118343287872452 49.19959756727386))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.123244191105117 49.24710034934257, 7.1233238 49.2470164, 7.1234043 49.2464863, 7.1235938999999995 49.2461494, 7.1239647 49.2456739, 7.1242115 49.245504399999994, 7.1252459 49.2451393, 7.1273526 49.244860300000006, 7.1278115 49.24506329999999, 7.1281555 49.24510829999999, 7.128696400000001 49.24489929999999, 7.128893400000001 49.24444139999999, 7.129151551184407 49.24427317395223, 7.123354941970223 49.244179125921896, 7.123244191105117 49.24710034934257))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.129151551184407 49.24427317395223, 7.1294443 49.2440824, 7.130102700466314 49.24407188708792, 7.13011893837634 49.2436419990023, 7.129091300000001 49.243205499999995, 7.1287714 49.243067499999995, 7.128555400000001 49.2427625, 7.128741399999999 49.242445599999996, 7.128902400000001 49.241766699999985, 7.1292496 49.240354700000005, 7.129210004030656 49.23982413771909, 7.123523513615169 49.23973187973799, 7.123354941970223 49.244179125921896, 7.129151551184407 49.24427317395223))",Saarbrucken,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.129210004030656 49.23982413771909, 7.129162 49.23918090000001, 7.1289956 49.23824499999999, 7.1287308 49.23729289999999, 7.12868 49.23711719999999, 7.128053240094213 49.23535540636202, 7.123692043714548 49.235284629684365, 7.123523513615169 49.23973187973799, 7.129210004030656 49.23982413771909))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.128053240094213 49.23535540636202, 7.1278769 49.2348597, 7.1272484 49.23260989999999, 7.127092900000001 49.2320352, 7.1269272 49.2314224, 7.126782678377485 49.23088481355748, 7.123860532281557 49.230837375761126, 7.123692043714548 49.235284629684365, 7.128053240094213 49.23535540636202))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.126782678377485 49.23088481355748, 7.126163100000001 49.22857999999999, 7.125412200000001 49.226871799999984, 7.125004474938785 49.226405961235265, 7.124028979329389 49.226390117968315, 7.123860532281557 49.230837375761126, 7.126782678377485 49.23088481355748))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.125004474938785 49.226405961235265, 7.1241762 49.22545960000001, 7.12407098743243 49.22528086890834, 7.124028979329389 49.226390117968315, 7.125004474938785 49.226405961235265))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.130102700466314 49.24407188708792, 7.1301332 49.2440714, 7.130100966467089 49.2441177929799, 7.13009452037539 49.244288445770636, 7.130628717503222 49.24429709391869, 7.1307791 49.243922399999995, 7.13011893837634 49.2436419990023, 7.130102700466314 49.24407188708792))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.13009452037539 49.244288445770636, 7.13005502796994 49.245333925972915, 7.130347100000001 49.2452537, 7.130369800000001 49.24494219999999, 7.130628717503222 49.24429709391869, 7.13009452037539 49.244288445770636))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.130100966467089 49.2441177929799, 7.129983644818195 49.244286650489926, 7.13009452037539 49.244288445770636, 7.130100966467089 49.2441177929799))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.129983644818195 49.244286650489926, 7.129728200000001 49.24465429999999, 7.129738700000001 49.24512730000001, 7.129823200000001 49.24521529999999, 7.129951 49.24536249999999, 7.13005502796994 49.245333925972915, 7.13009452037539 49.244288445770636, 7.129983644818195 49.244286650489926))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.124311378294525 49.21893188820937, 7.124494 49.21881719999998, 7.1246480000000005 49.21868419999999, 7.124994000000001 49.2185663, 7.125166900000001 49.21841329999999, 7.126062800000001 49.217620399999994, 7.126110682446285 49.2175239210979, 7.124365748920258 49.21749559077424, 7.124311378294525 49.21893188820937))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.126110682446285 49.2175239210979, 7.126263800000001 49.21721539999999, 7.1263668 49.216944399999996, 7.1266127 49.216307500000006, 7.1280695000000005 49.21653649999999, 7.1285505 49.21671250000001, 7.1293764 49.21710139999999, 7.1299167755665165 49.21758562435107, 7.131101702385436 49.21760480840288, 7.131269421318266 49.213157521975695, 7.130650436824955 49.213147502753685, 7.130619200000001 49.2131949, 7.130544560071058 49.213145788641945, 7.1245340714896495 49.21304832137309, 7.124365748920258 49.21749559077424, 7.126110682446285 49.2175239210979))",Saarbrucken,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.1299167755665165 49.21758562435107, 7.130376200000001 49.2179973, 7.1307812 49.218302, 7.131078709588411 49.21821440672727, 7.131101702385436 49.21760480840288, 7.1299167755665165 49.21758562435107))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.131269421318266 49.213157521975695, 7.131285911863307 49.21272019426888, 7.130794900000001 49.21292830000001, 7.130650436824955 49.213147502753685, 7.131269421318266 49.213157521975695))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.130544560071058 49.213145788641945, 7.1292393999999994 49.212286999999996, 7.1289684 49.212104000000004, 7.1288784 49.212043, 7.1287495 49.2113601, 7.1287785 49.21093609999999, 7.1284365 49.21089810000001, 7.1282965 49.209819200000005, 7.128162500000001 49.2087084, 7.128156120118123 49.20865708962863, 7.124702352592576 49.208601048102615, 7.1245340714896495 49.21304832137309, 7.130544560071058 49.213145788641945))",Saarbrucken,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.128156120118123 49.20865708962863, 7.128005600000001 49.20744649999999, 7.127943600000001 49.20695059999999, 7.1278176 49.206786599999994, 7.127678600000001 49.20669459999999, 7.124842104140614 49.20490690788967, 7.124702352592576 49.208601048102615, 7.128156120118123 49.20865708962863))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.131078709588411 49.21821440672727, 7.133042478316724 49.217636203416696, 7.131101702385436 49.21760480840288, 7.131078709588411 49.21821440672727))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.133042478316724 49.217636203416696, 7.1331403 49.217607399999984, 7.1341711 49.2173931, 7.136224499999999 49.21699730000001, 7.136194400000001 49.2160365, 7.1362444 49.215868599999986, 7.136455300000001 49.21548759999999, 7.1364424 49.215254599999994, 7.1366263 49.21489669999998, 7.136762300000001 49.2143927, 7.1372482 49.21384380000001, 7.1376512 49.2132709, 7.1376601690329 49.21326077196885, 7.131269421318266 49.213157521975695, 7.131101702385436 49.21760480840288, 7.133042478316724 49.217636203416696))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.1376601690329 49.21326077196885, 7.138020299999999 49.21285410000001, 7.1379241 49.21278289999999, 7.1376632 49.212824899999994, 7.137460500000001 49.21255219999999, 7.1363339 49.2116519, 7.1362129 49.2113351, 7.135964400000001 49.2109671, 7.1359292 49.21065440000001, 7.1355195 49.21064719999998, 7.134992600000001 49.21087909999999, 7.134635600000001 49.2110701, 7.1340387000000005 49.2113791, 7.1338127 49.2114671, 7.1335628 49.211535, 7.1326709 49.211909000000006, 7.131931000000001 49.212435899999996, 7.131624 49.212576899999995, 7.131285911863307 49.21272019426888, 7.131269421318266 49.213157521975695, 7.1376601690329 49.21326077196885))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.0720603818998065 49.175966918257494, 7.071998800000001 49.175991499999995, 7.072055050374843 49.17610414273129, 7.0720603818998065 49.175966918257494))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.0653795795661045 49.174590598474595, 7.065416000000001 49.1743074, 7.0659483 49.1743401, 7.0660603 49.1741274, 7.065403832906661 49.17396847222081, 7.0653795795661045 49.174590598474595))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.031639549774098 49.17632011108931, 7.0295099 49.1766656, 7.029673900000001 49.1768211, 7.030482400000001 49.17758789999999, 7.030883399999999 49.1779805, 7.0312149 49.178340299999995, 7.031544985071711 49.17870384883701, 7.031639549774098 49.17632011108931))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.926262326510451 49.28053150780309, 6.926020941624994 49.2808541870957, 6.926248619116684 49.280858275137355, 6.926262326510451 49.28053150780309))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.926020941624994 49.2808541870957, 6.9253003 49.2818175, 6.9242285 49.282569499999994, 6.926162482867671 49.28291152089701, 6.926248619116684 49.280858275137355, 6.926020941624994 49.2808541870957))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.906938153481277 49.25874648308832, 6.906739300000001 49.259057, 6.9063055 49.25933379999999, 6.9062378 49.25937059999999, 6.905590400000001 49.260454, 6.905611200000001 49.26055319999998, 6.9054201 49.26074389999999, 6.905037 49.2611292, 6.9044721 49.2621781, 6.904359448084309 49.262662982756446, 6.90677059092925 49.262706709849475, 6.906938153481277 49.25874648308832))",Saarbrucken,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,3.8055549445058654,0
"POLYGON ((6.904359448084309 49.262662982756446, 6.904340300000001 49.262745399999986, 6.9042182 49.26273749999999, 6.9038448 49.26371739999999, 6.9040159 49.264599499999996, 6.904544300000001 49.265195599999984, 6.9061864 49.2671017, 6.906315612907269 49.26714851827798, 6.9065824033661505 49.26715335447603, 6.90677059092925 49.262706709849475, 6.904359448084309 49.262662982756446))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3.623412862805633,0
"POLYGON ((6.906315612907269 49.26714851827798, 6.906578575206464 49.267243797843534, 6.9065824033661505 49.26715335447603, 6.906315612907269 49.26714851827798))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.887441876227812 49.24138584687951, 6.8873519 49.2414878, 6.887437259076237 49.24149404021445, 6.887441876227812 49.24138584687951))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.887390060110164 49.24260001237267, 6.886258300000001 49.242975200000004, 6.887354368034791 49.24343630842865, 6.887390060110164 49.24260001237267))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
